"subject" "activity" "v1"
"6369" 6 "laying" 6
"6370" 6 "laying" 6
"6371" 6 "laying" 6
"6372" 1 "walking" 1
"6373" 1 "walking" 1
"6374" 1 "walking" 1
"6375" 1 "walking" 1
"6376" 1 "walking" 1
"6377" 1 "walking" 1
"6378" 1 "walking" 1
"6379" 1 "walking" 1
"6380" 1 "walking" 1
"6381" 1 "walking" 1
"6382" 1 "walking" 1
"6383" 1 "walking" 1
"6384" 1 "walking" 1
"6385" 1 "walking" 1
"6386" 1 "walking" 1
"6387" 1 "walking" 1
"6388" 1 "walking" 1
"6389" 1 "walking" 1
"6390" 1 "walking" 1
"6391" 1 "walking" 1
"6392" 1 "walking" 1
"6393" 1 "walking" 1
"6394" 1 "walking" 1
"6395" 1 "walking" 1
"6396" 1 "walking" 1
"6397" 1 "walking" 1
"6398" 1 "walking" 1
"6399" 1 "walking" 1
"6400" 3 "walkingdownstairs" 3
"6401" 3 "walkingdownstairs" 3
"6402" 3 "walkingdownstairs" 3
"6403" 3 "walkingdownstairs" 3
"6404" 3 "walkingdownstairs" 3
"6405" 3 "walkingdownstairs" 3
"6406" 3 "walkingdownstairs" 3
"6407" 3 "walkingdownstairs" 3
"6408" 2 "walkingupstairs" 2
"6409" 2 "walkingupstairs" 2
"6410" 2 "walkingupstairs" 2
"6411" 2 "walkingupstairs" 2
"6412" 2 "walkingupstairs" 2
"6413" 2 "walkingupstairs" 2
"6414" 2 "walkingupstairs" 2
"6415" 2 "walkingupstairs" 2
"6416" 2 "walkingupstairs" 2
"6417" 3 "walkingdownstairs" 3
"6418" 3 "walkingdownstairs" 3
"6419" 3 "walkingdownstairs" 3
"6420" 3 "walkingdownstairs" 3
"6421" 3 "walkingdownstairs" 3
"6422" 3 "walkingdownstairs" 3
"6423" 3 "walkingdownstairs" 3
"6424" 3 "walkingdownstairs" 3
"6425" 3 "walkingdownstairs" 3
"6426" 3 "walkingdownstairs" 3
"6427" 3 "walkingdownstairs" 3
"6428" 3 "walkingdownstairs" 3
"6429" 3 "walkingdownstairs" 3
"6430" 3 "walkingdownstairs" 3
"6431" 3 "walkingdownstairs" 3
"6432" 3 "walkingdownstairs" 3
"6433" 2 "walkingupstairs" 2
"6434" 2 "walkingupstairs" 2
"6435" 2 "walkingupstairs" 2
"6436" 2 "walkingupstairs" 2
"6437" 2 "walkingupstairs" 2
"6438" 2 "walkingupstairs" 2
"6439" 2 "walkingupstairs" 2
"6440" 2 "walkingupstairs" 2
"6441" 2 "walkingupstairs" 2
"6442" 2 "walkingupstairs" 2
"6443" 2 "walkingupstairs" 2
"6444" 2 "walkingupstairs" 2
"6445" 2 "walkingupstairs" 2
"6446" 2 "walkingupstairs" 2
"6447" 2 "walkingupstairs" 2
"6448" 2 "walkingupstairs" 2
"6449" 2 "walkingupstairs" 2
"6450" 2 "walkingupstairs" 2
"6451" 2 "walkingupstairs" 2
"6452" 5 "standing" 5
"6453" 5 "standing" 5
"6454" 5 "standing" 5
"6455" 5 "standing" 5
"6456" 5 "standing" 5
"6457" 5 "standing" 5
"6458" 5 "standing" 5
"6459" 5 "standing" 5
"6460" 5 "standing" 5
"6461" 5 "standing" 5
"6462" 5 "standing" 5
"6463" 5 "standing" 5
"6464" 5 "standing" 5
"6465" 5 "standing" 5
"6466" 5 "standing" 5
"6467" 5 "standing" 5
"6468" 5 "standing" 5
"6469" 5 "standing" 5
"6470" 5 "standing" 5
"6471" 5 "standing" 5
"6472" 5 "standing" 5
"6473" 5 "standing" 5
"6474" 5 "standing" 5
"6475" 5 "standing" 5
"6476" 5 "standing" 5
"6477" 5 "standing" 5
"6478" 5 "standing" 5
"6479" 5 "standing" 5
"6480" 5 "standing" 5
"6481" 5 "standing" 5
"6482" 5 "standing" 5
"6483" 5 "standing" 5
"6484" 5 "standing" 5
"6485" 5 "standing" 5
"6486" 5 "standing" 5
"6487" 5 "standing" 5
"6488" 4 "sitting" 4
"6489" 4 "sitting" 4
"6490" 4 "sitting" 4
"6491" 4 "sitting" 4
"6492" 4 "sitting" 4
"6493" 4 "sitting" 4
"6494" 4 "sitting" 4
"6495" 4 "sitting" 4
"6496" 4 "sitting" 4
"6497" 4 "sitting" 4
"6498" 4 "sitting" 4
"6499" 4 "sitting" 4
"6500" 4 "sitting" 4
"6501" 4 "sitting" 4
"6502" 4 "sitting" 4
"6503" 4 "sitting" 4
"6504" 4 "sitting" 4
"6505" 4 "sitting" 4
"6506" 4 "sitting" 4
"6507" 4 "sitting" 4
"6508" 4 "sitting" 4
"6509" 4 "sitting" 4
"6510" 4 "sitting" 4
"6511" 4 "sitting" 4
"6512" 4 "sitting" 4
"6513" 4 "sitting" 4
"6514" 4 "sitting" 4
"6515" 4 "sitting" 4
"6516" 4 "sitting" 4
"6517" 6 "laying" 6
"6518" 6 "laying" 6
"6519" 6 "laying" 6
"6520" 6 "laying" 6
"6521" 6 "laying" 6
"6522" 6 "laying" 6
"6523" 6 "laying" 6
"6524" 6 "laying" 6
"6525" 6 "laying" 6
"6526" 6 "laying" 6
"6527" 6 "laying" 6
"6528" 6 "laying" 6
"6529" 6 "laying" 6
"6530" 6 "laying" 6
"6531" 6 "laying" 6
"6532" 6 "laying" 6
"6533" 6 "laying" 6
"6534" 6 "laying" 6
"6535" 6 "laying" 6
"6536" 6 "laying" 6
"6537" 6 "laying" 6
"6538" 6 "laying" 6
"6539" 6 "laying" 6
"6540" 6 "laying" 6
"6541" 6 "laying" 6
"6542" 6 "laying" 6
"6543" 6 "laying" 6
"6544" 6 "laying" 6
"6545" 6 "laying" 6
"6546" 6 "laying" 6
"6547" 6 "laying" 6
"6548" 6 "laying" 6
"6549" 6 "laying" 6
"6550" 6 "laying" 6
"6551" 6 "laying" 6
"6552" 6 "laying" 6
"6553" 6 "laying" 6
"6554" 6 "laying" 6
"6555" 1 "walking" 1
"6556" 1 "walking" 1
"6557" 1 "walking" 1
"6558" 1 "walking" 1
"6559" 1 "walking" 1
"6560" 1 "walking" 1
"6561" 1 "walking" 1
"6562" 1 "walking" 1
"6563" 1 "walking" 1
"6564" 1 "walking" 1
"6565" 1 "walking" 1
"6566" 1 "walking" 1
"6567" 1 "walking" 1
"6568" 1 "walking" 1
"6569" 1 "walking" 1
"6570" 1 "walking" 1
"6571" 1 "walking" 1
"6572" 1 "walking" 1
"6573" 1 "walking" 1
"6574" 1 "walking" 1
"6575" 1 "walking" 1
"6576" 1 "walking" 1
"6577" 1 "walking" 1
"6578" 1 "walking" 1
"6579" 1 "walking" 1
"6580" 1 "walking" 1
"6581" 3 "walkingdownstairs" 3
"6582" 3 "walkingdownstairs" 3
"6583" 3 "walkingdownstairs" 3
"6584" 3 "walkingdownstairs" 3
"6585" 3 "walkingdownstairs" 3
"6586" 3 "walkingdownstairs" 3
"6587" 3 "walkingdownstairs" 3
"6588" 3 "walkingdownstairs" 3
"6589" 3 "walkingdownstairs" 3
"6590" 3 "walkingdownstairs" 3
"6591" 3 "walkingdownstairs" 3
"6592" 3 "walkingdownstairs" 3
"6593" 3 "walkingdownstairs" 3
"6594" 3 "walkingdownstairs" 3
"6595" 3 "walkingdownstairs" 3
"6596" 3 "walkingdownstairs" 3
"6597" 3 "walkingdownstairs" 3
"6598" 3 "walkingdownstairs" 3
"6599" 3 "walkingdownstairs" 3
"6600" 3 "walkingdownstairs" 3
"6601" 3 "walkingdownstairs" 3
"6602" 3 "walkingdownstairs" 3
"6603" 2 "walkingupstairs" 2
"6604" 2 "walkingupstairs" 2
"6605" 2 "walkingupstairs" 2
"6606" 2 "walkingupstairs" 2
"6607" 2 "walkingupstairs" 2
"6608" 2 "walkingupstairs" 2
"6609" 2 "walkingupstairs" 2
"6610" 2 "walkingupstairs" 2
"6611" 2 "walkingupstairs" 2
"6612" 2 "walkingupstairs" 2
"6613" 2 "walkingupstairs" 2
"6614" 2 "walkingupstairs" 2
"6615" 2 "walkingupstairs" 2
"6616" 2 "walkingupstairs" 2
"6617" 2 "walkingupstairs" 2
"6618" 2 "walkingupstairs" 2
"6619" 2 "walkingupstairs" 2
"6620" 2 "walkingupstairs" 2
"6621" 2 "walkingupstairs" 2
"6622" 2 "walkingupstairs" 2
"6623" 2 "walkingupstairs" 2
"6624" 2 "walkingupstairs" 2
"6625" 2 "walkingupstairs" 2
"6626" 5 "standing" 5
"6627" 5 "standing" 5
"6628" 5 "standing" 5
"6629" 5 "standing" 5
"6630" 5 "standing" 5
"6631" 5 "standing" 5
"6632" 5 "standing" 5
"6633" 5 "standing" 5
"6634" 5 "standing" 5
"6635" 5 "standing" 5
"6636" 5 "standing" 5
"6637" 5 "standing" 5
"6638" 5 "standing" 5
"6639" 5 "standing" 5
"6640" 5 "standing" 5
"6641" 5 "standing" 5
"6642" 5 "standing" 5
"6643" 5 "standing" 5
"6644" 5 "standing" 5
"6645" 5 "standing" 5
"6646" 5 "standing" 5
"6647" 5 "standing" 5
"6648" 5 "standing" 5
"6649" 5 "standing" 5
"6650" 5 "standing" 5
"6651" 5 "standing" 5
"6652" 5 "standing" 5
"6653" 5 "standing" 5
"6654" 5 "standing" 5
"6655" 5 "standing" 5
"6656" 5 "standing" 5
"6657" 4 "sitting" 4
"6658" 4 "sitting" 4
"6659" 4 "sitting" 4
"6660" 4 "sitting" 4
"6661" 4 "sitting" 4
"6662" 4 "sitting" 4
"6663" 4 "sitting" 4
"6664" 4 "sitting" 4
"6665" 4 "sitting" 4
"6666" 4 "sitting" 4
"6667" 4 "sitting" 4
"6668" 4 "sitting" 4
"6669" 4 "sitting" 4
"6670" 4 "sitting" 4
"6671" 4 "sitting" 4
"6672" 4 "sitting" 4
"6673" 4 "sitting" 4
"6674" 4 "sitting" 4
"6675" 4 "sitting" 4
"6676" 4 "sitting" 4
"6677" 4 "sitting" 4
"6678" 4 "sitting" 4
"6679" 4 "sitting" 4
"6680" 4 "sitting" 4
"6681" 4 "sitting" 4
"6682" 4 "sitting" 4
"6683" 4 "sitting" 4
"6684" 4 "sitting" 4
"6685" 6 "laying" 6
"6686" 6 "laying" 6
"6687" 6 "laying" 6
"6688" 6 "laying" 6
"6689" 6 "laying" 6
"6690" 6 "laying" 6
"6691" 6 "laying" 6
"6692" 6 "laying" 6
"6693" 6 "laying" 6
"6694" 6 "laying" 6
"6695" 6 "laying" 6
"6696" 6 "laying" 6
"6697" 6 "laying" 6
"6698" 6 "laying" 6
"6699" 6 "laying" 6
"6700" 6 "laying" 6
"6701" 6 "laying" 6
"6702" 6 "laying" 6
"6703" 6 "laying" 6
"6704" 6 "laying" 6
"6705" 6 "laying" 6
"6706" 6 "laying" 6
"6707" 6 "laying" 6
"6708" 6 "laying" 6
"6709" 6 "laying" 6
"6710" 6 "laying" 6
"6711" 6 "laying" 6
"6712" 6 "laying" 6
"6713" 6 "laying" 6
"6714" 6 "laying" 6
"6715" 6 "laying" 6
"6716" 6 "laying" 6
"6717" 6 "laying" 6
"6718" 6 "laying" 6
"6719" 6 "laying" 6
"6720" 6 "laying" 6
"6721" 6 "laying" 6
"6722" 6 "laying" 6
"6723" 6 "laying" 6
"6724" 6 "laying" 6
"6725" 1 "walking" 1
"6726" 1 "walking" 1
"6727" 1 "walking" 1
"6728" 1 "walking" 1
"6729" 1 "walking" 1
"6730" 1 "walking" 1
"6731" 1 "walking" 1
"6732" 1 "walking" 1
"6733" 1 "walking" 1
"6734" 1 "walking" 1
"6735" 1 "walking" 1
"6736" 1 "walking" 1
"6737" 1 "walking" 1
"6738" 1 "walking" 1
"6739" 1 "walking" 1
"6740" 1 "walking" 1
"6741" 1 "walking" 1
"6742" 1 "walking" 1
"6743" 1 "walking" 1
"6744" 1 "walking" 1
"6745" 1 "walking" 1
"6746" 1 "walking" 1
"6747" 1 "walking" 1
"6748" 1 "walking" 1
"6749" 1 "walking" 1
"6750" 1 "walking" 1
"6751" 3 "walkingdownstairs" 3
"6752" 3 "walkingdownstairs" 3
"6753" 3 "walkingdownstairs" 3
"6754" 3 "walkingdownstairs" 3
"6755" 3 "walkingdownstairs" 3
"6756" 3 "walkingdownstairs" 3
"6757" 3 "walkingdownstairs" 3
"6758" 3 "walkingdownstairs" 3
"6759" 3 "walkingdownstairs" 3
"6760" 3 "walkingdownstairs" 3
"6761" 3 "walkingdownstairs" 3
"6762" 3 "walkingdownstairs" 3
"6763" 3 "walkingdownstairs" 3
"6764" 3 "walkingdownstairs" 3
"6765" 3 "walkingdownstairs" 3
"6766" 3 "walkingdownstairs" 3
"6767" 3 "walkingdownstairs" 3
"6768" 3 "walkingdownstairs" 3
"6769" 3 "walkingdownstairs" 3
"6770" 3 "walkingdownstairs" 3
"6771" 3 "walkingdownstairs" 3
"6772" 3 "walkingdownstairs" 3
"6773" 3 "walkingdownstairs" 3
"6774" 3 "walkingdownstairs" 3
"6775" 2 "walkingupstairs" 2
"6776" 2 "walkingupstairs" 2
"6777" 2 "walkingupstairs" 2
"6778" 2 "walkingupstairs" 2
"6779" 2 "walkingupstairs" 2
"6780" 2 "walkingupstairs" 2
"6781" 2 "walkingupstairs" 2
"6782" 2 "walkingupstairs" 2
"6783" 2 "walkingupstairs" 2
"6784" 2 "walkingupstairs" 2
"6785" 2 "walkingupstairs" 2
"6786" 2 "walkingupstairs" 2
"6787" 2 "walkingupstairs" 2
"6788" 2 "walkingupstairs" 2
"6789" 2 "walkingupstairs" 2
"6790" 2 "walkingupstairs" 2
"6791" 2 "walkingupstairs" 2
"6792" 2 "walkingupstairs" 2
"6793" 2 "walkingupstairs" 2
"6794" 2 "walkingupstairs" 2
"6795" 2 "walkingupstairs" 2
"6796" 2 "walkingupstairs" 2
"6797" 2 "walkingupstairs" 2
"6798" 2 "walkingupstairs" 2
"6799" 2 "walkingupstairs" 2
"6800" 5 "standing" 5
"6801" 5 "standing" 5
"6802" 5 "standing" 5
"6803" 5 "standing" 5
"6804" 5 "standing" 5
"6805" 5 "standing" 5
"6806" 5 "standing" 5
"6807" 5 "standing" 5
"6808" 5 "standing" 5
"6809" 5 "standing" 5
"6810" 5 "standing" 5
"6811" 5 "standing" 5
"6812" 5 "standing" 5
"6813" 5 "standing" 5
"6814" 5 "standing" 5
"6815" 5 "standing" 5
"6816" 5 "standing" 5
"6817" 5 "standing" 5
"6818" 5 "standing" 5
"6819" 5 "standing" 5
"6820" 5 "standing" 5
"6821" 5 "standing" 5
"6822" 5 "standing" 5
"6823" 5 "standing" 5
"6824" 5 "standing" 5
"6825" 5 "standing" 5
"6826" 5 "standing" 5
"6827" 5 "standing" 5
"6828" 5 "standing" 5
"6829" 5 "standing" 5
"6830" 5 "standing" 5
"6831" 5 "standing" 5
"6832" 5 "standing" 5
"6833" 5 "standing" 5
"6834" 4 "sitting" 4
"6835" 4 "sitting" 4
"6836" 4 "sitting" 4
"6837" 4 "sitting" 4
"6838" 4 "sitting" 4
"6839" 4 "sitting" 4
"6840" 4 "sitting" 4
"6841" 4 "sitting" 4
"6842" 4 "sitting" 4
"6843" 4 "sitting" 4
"6844" 4 "sitting" 4
"6845" 4 "sitting" 4
"6846" 4 "sitting" 4
"6847" 4 "sitting" 4
"6848" 4 "sitting" 4
"6849" 4 "sitting" 4
"6850" 4 "sitting" 4
"6851" 4 "sitting" 4
"6852" 4 "sitting" 4
"6853" 4 "sitting" 4
"6854" 4 "sitting" 4
"6855" 4 "sitting" 4
"6856" 4 "sitting" 4
"6857" 4 "sitting" 4
"6858" 4 "sitting" 4
"6859" 4 "sitting" 4
"6860" 4 "sitting" 4
"6861" 4 "sitting" 4
"6862" 4 "sitting" 4
"6863" 4 "sitting" 4
"6864" 4 "sitting" 4
"6865" 4 "sitting" 4
"6866" 6 "laying" 6
"6867" 6 "laying" 6
"6868" 6 "laying" 6
"6869" 6 "laying" 6
"6870" 6 "laying" 6
"6871" 6 "laying" 6
"6872" 6 "laying" 6
"6873" 6 "laying" 6
"6874" 6 "laying" 6
"6875" 6 "laying" 6
"6876" 6 "laying" 6
"6877" 6 "laying" 6
"6878" 6 "laying" 6
"6879" 6 "laying" 6
"6880" 6 "laying" 6
"6881" 6 "laying" 6
"6882" 6 "laying" 6
"6883" 6 "laying" 6
"6884" 6 "laying" 6
"6885" 6 "laying" 6
"6886" 6 "laying" 6
"6887" 6 "laying" 6
"6888" 6 "laying" 6
"6889" 6 "laying" 6
"6890" 6 "laying" 6
"6891" 6 "laying" 6
"6892" 6 "laying" 6
"6893" 6 "laying" 6
"6894" 6 "laying" 6
"6895" 1 "walking" 1
"6896" 1 "walking" 1
"6897" 1 "walking" 1
"6898" 1 "walking" 1
"6899" 1 "walking" 1
"6900" 1 "walking" 1
"6901" 1 "walking" 1
"6902" 1 "walking" 1
"6903" 1 "walking" 1
"6904" 1 "walking" 1
"6905" 1 "walking" 1
"6906" 1 "walking" 1
"6907" 1 "walking" 1
"6908" 1 "walking" 1
"6909" 1 "walking" 1
"6910" 1 "walking" 1
"6911" 1 "walking" 1
"6912" 1 "walking" 1
"6913" 1 "walking" 1
"6914" 1 "walking" 1
"6915" 1 "walking" 1
"6916" 1 "walking" 1
"6917" 1 "walking" 1
"6918" 1 "walking" 1
"6919" 1 "walking" 1
"6920" 1 "walking" 1
"6921" 1 "walking" 1
"6922" 3 "walkingdownstairs" 3
"6923" 3 "walkingdownstairs" 3
"6924" 3 "walkingdownstairs" 3
"6925" 3 "walkingdownstairs" 3
"6926" 3 "walkingdownstairs" 3
"6927" 3 "walkingdownstairs" 3
"6928" 3 "walkingdownstairs" 3
"6929" 3 "walkingdownstairs" 3
"6930" 3 "walkingdownstairs" 3
"6931" 3 "walkingdownstairs" 3
"6932" 3 "walkingdownstairs" 3
"6933" 3 "walkingdownstairs" 3
"6934" 3 "walkingdownstairs" 3
"6935" 3 "walkingdownstairs" 3
"6936" 3 "walkingdownstairs" 3
"6937" 3 "walkingdownstairs" 3
"6938" 3 "walkingdownstairs" 3
"6939" 3 "walkingdownstairs" 3
"6940" 3 "walkingdownstairs" 3
"6941" 3 "walkingdownstairs" 3
"6942" 3 "walkingdownstairs" 3
"6943" 3 "walkingdownstairs" 3
"6944" 3 "walkingdownstairs" 3
"6945" 3 "walkingdownstairs" 3
"6946" 2 "walkingupstairs" 2
"6947" 2 "walkingupstairs" 2
"6948" 2 "walkingupstairs" 2
"6949" 2 "walkingupstairs" 2
"6950" 2 "walkingupstairs" 2
"6951" 2 "walkingupstairs" 2
"6952" 2 "walkingupstairs" 2
"6953" 2 "walkingupstairs" 2
"6954" 2 "walkingupstairs" 2
"6955" 2 "walkingupstairs" 2
"6956" 2 "walkingupstairs" 2
"6957" 2 "walkingupstairs" 2
"6958" 2 "walkingupstairs" 2
"6959" 2 "walkingupstairs" 2
"6960" 2 "walkingupstairs" 2
"6961" 2 "walkingupstairs" 2
"6962" 2 "walkingupstairs" 2
"6963" 2 "walkingupstairs" 2
"6964" 2 "walkingupstairs" 2
"6965" 2 "walkingupstairs" 2
"6966" 2 "walkingupstairs" 2
"6967" 2 "walkingupstairs" 2
"6968" 2 "walkingupstairs" 2
"6969" 2 "walkingupstairs" 2
"6970" 5 "standing" 5
"6971" 5 "standing" 5
"6972" 5 "standing" 5
"6973" 5 "standing" 5
"6974" 5 "standing" 5
"6975" 5 "standing" 5
"6976" 5 "standing" 5
"6977" 5 "standing" 5
"6978" 5 "standing" 5
"6979" 5 "standing" 5
"6980" 5 "standing" 5
"6981" 5 "standing" 5
"6982" 5 "standing" 5
"6983" 5 "standing" 5
"6984" 5 "standing" 5
"6985" 5 "standing" 5
"6986" 5 "standing" 5
"6987" 5 "standing" 5
"6988" 5 "standing" 5
"6989" 5 "standing" 5
"6990" 5 "standing" 5
"6991" 5 "standing" 5
"6992" 5 "standing" 5
"6993" 5 "standing" 5
"6994" 5 "standing" 5
"6995" 5 "standing" 5
"6996" 5 "standing" 5
"6997" 4 "sitting" 4
"6998" 4 "sitting" 4
"6999" 4 "sitting" 4
"7000" 4 "sitting" 4
"7001" 4 "sitting" 4
"7002" 4 "sitting" 4
"7003" 4 "sitting" 4
"7004" 4 "sitting" 4
"7005" 4 "sitting" 4
"7006" 4 "sitting" 4
"7007" 4 "sitting" 4
"7008" 4 "sitting" 4
"7009" 4 "sitting" 4
"7010" 4 "sitting" 4
"7011" 4 "sitting" 4
"7012" 4 "sitting" 4
"7013" 4 "sitting" 4
"7014" 4 "sitting" 4
"7015" 4 "sitting" 4
"7016" 4 "sitting" 4
"7017" 4 "sitting" 4
"7018" 4 "sitting" 4
"7019" 4 "sitting" 4
"7020" 4 "sitting" 4
"7021" 4 "sitting" 4
"7022" 4 "sitting" 4
"7023" 4 "sitting" 4
"7024" 4 "sitting" 4
"7025" 4 "sitting" 4
"7026" 4 "sitting" 4
"7027" 4 "sitting" 4
"7028" 4 "sitting" 4
"7029" 6 "laying" 6
"7030" 6 "laying" 6
"7031" 6 "laying" 6
"7032" 6 "laying" 6
"7033" 6 "laying" 6
"7034" 6 "laying" 6
"7035" 6 "laying" 6
"7036" 6 "laying" 6
"7037" 6 "laying" 6
"7038" 6 "laying" 6
"7039" 6 "laying" 6
"7040" 6 "laying" 6
"7041" 6 "laying" 6
"7042" 6 "laying" 6
"7043" 6 "laying" 6
"7044" 6 "laying" 6
"7045" 6 "laying" 6
"7046" 6 "laying" 6
"7047" 6 "laying" 6
"7048" 6 "laying" 6
"7049" 6 "laying" 6
"7050" 6 "laying" 6
"7051" 6 "laying" 6
"7052" 6 "laying" 6
"7053" 6 "laying" 6
"7054" 6 "laying" 6
"7055" 6 "laying" 6
"7056" 6 "laying" 6
"7057" 6 "laying" 6
"7058" 6 "laying" 6
"7059" 6 "laying" 6
"7060" 6 "laying" 6
"7061" 6 "laying" 6
"7062" 6 "laying" 6
"7063" 6 "laying" 6
"7064" 6 "laying" 6
"7065" 6 "laying" 6
"7066" 6 "laying" 6
"7067" 1 "walking" 1
"7068" 1 "walking" 1
"7069" 1 "walking" 1
"7070" 1 "walking" 1
"7071" 1 "walking" 1
"7072" 1 "walking" 1
"7073" 1 "walking" 1
"7074" 1 "walking" 1
"7075" 1 "walking" 1
"7076" 1 "walking" 1
"7077" 1 "walking" 1
"7078" 1 "walking" 1
"7079" 1 "walking" 1
"7080" 1 "walking" 1
"7081" 1 "walking" 1
"7082" 1 "walking" 1
"7083" 1 "walking" 1
"7084" 1 "walking" 1
"7085" 1 "walking" 1
"7086" 1 "walking" 1
"7087" 1 "walking" 1
"7088" 1 "walking" 1
"7089" 1 "walking" 1
"7090" 1 "walking" 1
"7091" 1 "walking" 1
"7092" 1 "walking" 1
"7093" 1 "walking" 1
"7094" 1 "walking" 1
"7095" 1 "walking" 1
"7096" 1 "walking" 1
"7097" 1 "walking" 1
"7098" 1 "walking" 1
"7099" 1 "walking" 1
"7100" 3 "walkingdownstairs" 3
"7101" 3 "walkingdownstairs" 3
"7102" 3 "walkingdownstairs" 3
"7103" 3 "walkingdownstairs" 3
"7104" 3 "walkingdownstairs" 3
"7105" 3 "walkingdownstairs" 3
"7106" 3 "walkingdownstairs" 3
"7107" 3 "walkingdownstairs" 3
"7108" 3 "walkingdownstairs" 3
"7109" 3 "walkingdownstairs" 3
"7110" 3 "walkingdownstairs" 3
"7111" 3 "walkingdownstairs" 3
"7112" 3 "walkingdownstairs" 3
"7113" 3 "walkingdownstairs" 3
"7114" 3 "walkingdownstairs" 3
"7115" 3 "walkingdownstairs" 3
"7116" 3 "walkingdownstairs" 3
"7117" 3 "walkingdownstairs" 3
"7118" 3 "walkingdownstairs" 3
"7119" 3 "walkingdownstairs" 3
"7120" 3 "walkingdownstairs" 3
"7121" 3 "walkingdownstairs" 3
"7122" 3 "walkingdownstairs" 3
"7123" 2 "walkingupstairs" 2
"7124" 2 "walkingupstairs" 2
"7125" 2 "walkingupstairs" 2
"7126" 2 "walkingupstairs" 2
"7127" 2 "walkingupstairs" 2
"7128" 2 "walkingupstairs" 2
"7129" 2 "walkingupstairs" 2
"7130" 2 "walkingupstairs" 2
"7131" 2 "walkingupstairs" 2
"7132" 2 "walkingupstairs" 2
"7133" 2 "walkingupstairs" 2
"7134" 2 "walkingupstairs" 2
"7135" 2 "walkingupstairs" 2
"7136" 2 "walkingupstairs" 2
"7137" 2 "walkingupstairs" 2
"7138" 2 "walkingupstairs" 2
"7139" 2 "walkingupstairs" 2
"7140" 2 "walkingupstairs" 2
"7141" 2 "walkingupstairs" 2
"7142" 2 "walkingupstairs" 2
"7143" 2 "walkingupstairs" 2
"7144" 2 "walkingupstairs" 2
"7145" 2 "walkingupstairs" 2
"7146" 2 "walkingupstairs" 2
"7147" 3 "walkingdownstairs" 3
"7148" 3 "walkingdownstairs" 3
"7149" 3 "walkingdownstairs" 3
"7150" 3 "walkingdownstairs" 3
"7151" 3 "walkingdownstairs" 3
"7152" 3 "walkingdownstairs" 3
"7153" 3 "walkingdownstairs" 3
"7154" 3 "walkingdownstairs" 3
"7155" 3 "walkingdownstairs" 3
"7156" 3 "walkingdownstairs" 3
"7157" 3 "walkingdownstairs" 3
"7158" 2 "walkingupstairs" 2
"7159" 2 "walkingupstairs" 2
"7160" 2 "walkingupstairs" 2
"7161" 2 "walkingupstairs" 2
"7162" 2 "walkingupstairs" 2
"7163" 2 "walkingupstairs" 2
"7164" 2 "walkingupstairs" 2
"7165" 2 "walkingupstairs" 2
"7166" 2 "walkingupstairs" 2
"7167" 2 "walkingupstairs" 2
"7168" 2 "walkingupstairs" 2
"7169" 5 "standing" 5
"7170" 5 "standing" 5
"7171" 5 "standing" 5
"7172" 5 "standing" 5
"7173" 5 "standing" 5
"7174" 5 "standing" 5
"7175" 5 "standing" 5
"7176" 5 "standing" 5
"7177" 5 "standing" 5
"7178" 5 "standing" 5
"7179" 5 "standing" 5
"7180" 5 "standing" 5
"7181" 5 "standing" 5
"7182" 5 "standing" 5
"7183" 5 "standing" 5
"7184" 5 "standing" 5
"7185" 5 "standing" 5
"7186" 5 "standing" 5
"7187" 5 "standing" 5
"7188" 5 "standing" 5
"7189" 5 "standing" 5
"7190" 5 "standing" 5
"7191" 5 "standing" 5
"7192" 5 "standing" 5
"7193" 5 "standing" 5
"7194" 5 "standing" 5
"7195" 5 "standing" 5
"7196" 5 "standing" 5
"7197" 5 "standing" 5
"7198" 5 "standing" 5
"7199" 5 "standing" 5
"7200" 5 "standing" 5
"7201" 4 "sitting" 4
"7202" 4 "sitting" 4
"7203" 4 "sitting" 4
"7204" 4 "sitting" 4
"7205" 4 "sitting" 4
"7206" 4 "sitting" 4
"7207" 4 "sitting" 4
"7208" 4 "sitting" 4
"7209" 4 "sitting" 4
"7210" 4 "sitting" 4
"7211" 4 "sitting" 4
"7212" 4 "sitting" 4
"7213" 4 "sitting" 4
"7214" 4 "sitting" 4
"7215" 4 "sitting" 4
"7216" 4 "sitting" 4
"7217" 4 "sitting" 4
"7218" 4 "sitting" 4
"7219" 4 "sitting" 4
"7220" 4 "sitting" 4
"7221" 4 "sitting" 4
"7222" 4 "sitting" 4
"7223" 4 "sitting" 4
"7224" 4 "sitting" 4
"7225" 4 "sitting" 4
"7226" 4 "sitting" 4
"7227" 4 "sitting" 4
"7228" 4 "sitting" 4
"7229" 4 "sitting" 4
"7230" 4 "sitting" 4
"7231" 6 "laying" 6
"7232" 6 "laying" 6
"7233" 6 "laying" 6
"7234" 6 "laying" 6
"7235" 6 "laying" 6
"7236" 6 "laying" 6
"7237" 6 "laying" 6
"7238" 6 "laying" 6
"7239" 6 "laying" 6
"7240" 6 "laying" 6
"7241" 6 "laying" 6
"7242" 6 "laying" 6
"7243" 6 "laying" 6
"7244" 6 "laying" 6
"7245" 6 "laying" 6
"7246" 6 "laying" 6
"7247" 6 "laying" 6
"7248" 6 "laying" 6
"7249" 6 "laying" 6
"7250" 6 "laying" 6
"7251" 6 "laying" 6
"7252" 6 "laying" 6
"7253" 6 "laying" 6
